formula,T,Cp
Mo1O2.875,1300.0,119.366
Mo1O2.875,1200.0,114.65799999999999
Mo1O2.875,1100.0,110.06200000000001
Mo1O2.875,1000.0,105.589
Mo1O2.875,900.0,101.256
Mo1O2.875,800.0,97.088
Mo1O2.875,700.0,93.079
Mo1O2.875,600.0,89.20100000000002
Mo1O2.875,500.0,85.274
Mo1O2.875,400.0,80.65100000000002
Mo1O2.875,300.0,72.73
Cl1H4N1,298.0,86.441
Cl1H4N1,1400.0,171.0
Cl1H4N1,1300.0,163.17600000000004
Cl1H4N1,1200.0,159.829
Cl1H4N1,1100.0,152.716
Cl1H4N1,1000.0,144.55700000000004
Cl1H4N1,900.0,134.976
Cl1H4N1,800.0,123.88799999999999
Cl1H4N1,700.0,112.801
Cl1H4N1,600.0,101.671
Cl1H4N1,500.0,90.5
Cl1H4N1,457.7,109.956
Cl1H4N1,457.7,85.898
Cl1H4N1,400.0,102.96799999999999
Cl1H4N1,300.0,86.944
Li2O5Si2,298.0,138.072
Li2O5Si2,2400.0,263.48
Li2O5Si2,2300.0,263.341
Li2O5Si2,2200.0,263.17400000000004
Li2O5Si2,2100.0,262.978
Li2O5Si2,2000.0,262.755
Li2O5Si2,1900.0,262.075
Li2O5Si2,1800.0,261.082
Li2O5Si2,1700.0,259.617
Li2O5Si2,1600.0,257.73400000000004
Li2O5Si2,1500.0,254.868
Li2O5Si2,1400.0,251.207
Li2O5Si2,1307.0,248.417
Li2O5Si2,1300.0,248.195
Li2O5Si2,1209.0,245.55900000000003
Li2O5Si2,1209.0,245.55900000000003
Li2O5Si2,1200.0,245.18200000000002
Li2O5Si2,1100.0,240.61700000000002
Li2O5Si2,1000.0,235.35
Li2O5Si2,900.0,229.49200000000002
Li2O5Si2,800.0,222.58900000000003
Li2O5Si2,700.0,214.89
Li2O5Si2,600.0,205.685
Li2O5Si2,500.0,192.673
Li2O5Si2,400.0,174.891
Li2O5Si2,300.0,138.909
Mg1,298.0,24.869
Mg1,1800.0,53.199
Mg1,1700.0,50.0
Mg1,1600.0,47.01300000000001
Mg1,1500.0,44.238
Mg1,1400.0,41.673
Mg1,1300.0,39.316
Mg1,1200.0,37.164
Mg1,1000.0,33.46
Mg1,923.0,32.238
Mg1,900.0,31.895
Mg1,800.0,30.506999999999998
Mg1,700.0,29.279
Mg1,600.0,28.184
Mg1,500.0,27.171
Mg1,450.0,26.66800000000001
Mg1,400.0,26.144000000000002
Mg1,350.0,25.568
Mg1,300.0,24.897
Mg2Si1,298.0,67.86399999999999
Mg2Si1,2400.0,106.985
Mg2Si1,2300.0,105.855
Mg2Si1,2200.0,104.684
Mg2Si1,2100.0,103.47
Mg2Si1,1900.0,100.91799999999999
Mg2Si1,1800.0,99.579
Mg2Si1,1700.0,98.198
Mg2Si1,1600.0,96.77600000000001
Mg2Si1,1500.0,95.31200000000001
Mg2Si1,1400.0,93.805
Mg2Si1,1375.0,93.45
Mg2Si1,1300.0,92.257
Mg2Si1,1200.0,90.667
Mg2Si1,1100.0,89.07700000000001
Mg2Si1,1000.0,87.404
Mg2Si1,900.0,85.68799999999997
Mg2Si1,800.0,83.889
Mg2Si1,700.0,82.006
Mg2Si1,600.0,79.831
Mg2Si1,500.0,77.278
Mg2Si1,400.0,73.764
Mg2Si1,300.0,67.994
Mo2S3,298.0,109.294
Mo2S3,2300.0,185.93900000000002
Mo2S3,2200.0,182.625
Mo2S3,2100.0,179.30900000000003
Mo2S3,2080.0,178.645
Mo2S3,2000.0,175.989
Mo2S3,1900.0,172.666
Mo2S3,1800.0,169.33900000000003
Mo2S3,1700.0,166.00599999999997
Mo2S3,1600.0,162.666
Mo2S3,1500.0,159.317
Mo2S3,1400.0,155.957
Mo2S3,1300.0,152.582
Mo2S3,1200.0,149.186
Mo2S3,1100.0,145.762
Mo2S3,1000.0,142.297
Mo2S3,900.0,138.775
Mo2S3,800.0,135.162
Mo2S3,700.0,131.405
Mo2S3,600.0,127.399
Mo2S3,500.0,122.926
Mo2S3,400.0,117.464
Mo2S3,300.0,109.48899999999999
N1Zr1,298.0,40.44300000000001
N1Zr1,3900.0,73.81
N1Zr1,3800.0,73.10300000000002
N1Zr1,3700.0,72.396
N1Zr1,3600.0,71.693
N1Zr1,3500.0,70.986
N1Zr1,3400.0,70.279
N1Zr1,3300.0,69.572
N1Zr1,3225.0,69.041
N1Zr1,3200.0,68.86399999999999
N1Zr1,3100.0,68.157
N1Zr1,3000.0,67.45
N1Zr1,2900.0,66.743
N1Zr1,2800.0,66.032
N1Zr1,2700.0,65.321
N1Zr1,2600.0,64.61399999999999
N1Zr1,2500.0,63.898
N1Zr1,2400.0,63.187
N1Zr1,2300.0,62.471000000000004
N1Zr1,2200.0,61.756
N1Zr1,2100.0,60.973
N1Zr1,2000.0,60.32100000000001
N1Zr1,1900.0,59.597
N1Zr1,1800.0,58.87300000000001
N1Zr1,1700.0,58.14100000000001
N1Zr1,1600.0,57.409
N1Zr1,1500.0,56.668
N1Zr1,1400.0,55.915
N1Zr1,1300.0,55.153
N1Zr1,1200.0,54.379
N1Zr1,1100.0,53.58
N1Zr1,1000.0,52.751999999999995
N1Zr1,900.0,51.882
N1Zr1,800.0,50.94
N1Zr1,700.0,49.894
N1Zr1,600.0,48.66
N1Zr1,500.0,47.078
N1Zr1,400.0,44.756
N1Zr1,300.0,40.556
N4Si3,298.0,99.53299999999999
N4Si3,2900.0,188.05599999999998
N4Si3,2800.0,187.81799999999998
N4Si3,2700.0,187.567
N4Si3,2600.0,187.303
N4Si3,2500.0,187.025
N4Si3,2400.0,186.734
N4Si3,2300.0,186.429
N4Si3,2200.0,186.111
N4Si3,2100.0,185.78
N4Si3,2000.0,185.435
N4Si3,1900.0,184.53900000000002
N4Si3,1800.0,183.452
N4Si3,1700.0,182.171
N4Si3,1600.0,180.548
N4Si3,1500.0,178.657
N4Si3,1400.0,175.92
N4Si3,1300.0,172.53099999999995
N4Si3,1200.0,168.49
N4Si3,1100.0,163.678
N4Si3,1000.0,158.155
N4Si3,900.0,152.298
N4Si3,800.0,145.812
N4Si3,700.0,138.072
N4Si3,600.0,129.704
N4Si3,500.0,120.708
N4Si3,400.0,110.667
N4Si3,300.0,99.788
N5P3,298.0,148.95
N5P3,1400.0,271.904
N5P3,1300.0,271.207
N5P3,1200.0,269.868
N5P3,1100.0,267.888
N5P3,1000.0,265.26599999999996
N5P3,900.0,261.5
N5P3,800.0,255.22400000000002
N5P3,700.0,246.856
N5P3,600.0,234.304
N5P3,500.0,217.56799999999998
N5P3,400.0,192.46400000000003
N5P3,300.0,149.787
Na2S1,298.0,82.801
Na2S1,1900.0,133.888
Na2S1,1800.0,133.888
Na2S1,1700.0,133.888
Na2S1,1600.0,133.888
Na2S1,1500.0,133.888
Na2S1,1445.0,133.888
Na2S1,1400.0,137.15200000000002
Na2S1,1300.0,187.65200000000002
Na2S1,1276.0,211.921
Na2S1,1276.0,211.93900000000002
Na2S1,1200.0,159.494
Na2S1,1100.0,110.458
Na2S1,1000.0,92.84299999999999
Na2S1,900.0,91.337
Na2S1,800.0,90.165
Na2S1,0.0,88.70100000000002
Na2S1,600.0,87.236
Na2S1,500.0,85.772
Na2S1,400.0,84.30799999999998
Na2S1,0.0,82.84299999999998
Nb2O5,298.0,131.988
Nb2O5,2200.0,184.00400000000002
Nb2O5,2100.0,183.862
Nb2O5,1900.0,183.435
Nb2O5,1800.0,183.12900000000002
Nb2O5,1785.0,183.075
Nb2O5,1700.0,182.745
Nb2O5,1600.0,182.263
Nb2O5,1500.0,181.665
Nb2O5,1400.0,180.92
Nb2O5,1300.0,179.99099999999999
Nb2O5,1200.0,178.828
Nb2O5,1100.0,177.36
Nb2O5,1000.0,175.502
Nb2O5,800.0,170.03799999999995
Nb2O5,700.0,166.013
Nb2O5,500.0,153.841
Nb2O5,400.0,144.99200000000005
Nb2O5,300.0,132.32
Ni1,298.0,25.987
Ni1,2400.0,48.702
Ni1,2300.0,47.446999999999996
Ni1,2200.0,46.191
Ni1,2100.0,44.978
Ni1,2000.0,43.806000000000004
Ni1,1900.0,42.677
Ni1,1800.0,39.33
Ni1,1728.0,38.535
Ni1,1700.0,38.284
Ni1,1600.0,37.279
Ni1,1500.0,36.317
Ni1,1400.0,35.397
Ni1,1300.0,34.518
Ni1,1200.0,33.681
Ni1,1100.0,32.928000000000004
Ni1,1000.0,32.217
Ni1,900.0,31.589000000000002
Ni1,800.0,31.003
Ni1,631.0,39.832
Ni1,631.0,39.832
Ni1,600.0,34.853
Ni1,500.0,31.045
Ni1,450.0,29.623
Ni1,400.0,28.493000000000002
Ni1,350.0,27.294
Ni1,300.0,26.024
Ni1S2,298.0,70.626
Ni1S2,1700.0,99.71700000000001
Ni1S2,1600.0,97.64200000000001
Ni1S2,1500.0,95.56700000000001
Ni1S2,1400.0,93.491
Ni1S2,1300.0,91.416
Ni1S2,1280.0,91.001
Ni1S2,1200.0,89.34100000000002
Ni1S2,1100.0,87.266
Ni1S2,1000.0,85.19
Ni1S2,900.0,83.115
Ni1S2,800.0,81.04
Ni1S2,700.0,78.965
Ni1S2,600.0,76.889
Ni1S2,500.0,74.814
Ni1S2,400.0,72.73899999999998
Ni1S2,300.0,70.664
Ni3S2,298.0,117.738
Ni3S2,1500.0,188.615
Ni3S2,1400.0,188.615
Ni3S2,1300.0,188.615
Ni3S2,1200.0,188.615
Ni3S2,1100.0,188.615
Ni3S2,1062.0,188.615
Ni3S2,1000.0,188.615
Ni3S2,900.0,188.615
Ni3S2,829.0,152.19
Ni3S2,829.0,188.615
Ni3S2,800.0,150.708
Ni3S2,700.0,145.436
Ni3S2,600.0,139.91299999999998
Ni3S2,500.0,133.972
Ni3S2,400.0,127.11
Ni3S2,300.0,117.947
Ni3S4,298.0,164.808
Ni3S4,1000.0,265.638
Ni3S4,900.0,251.27
Ni3S4,800.0,236.90599999999998
Ni3S4,700.0,222.53900000000002
Ni3S4,600.0,208.171
Ni3S4,500.0,193.80700000000002
Ni3S4,400.0,179.43900000000005
Ni3S4,300.0,165.076
O1Pb1,298.0,45.773
O1Pb1,1300.0,64.183
O1Pb1,1200.0,62.927
O1Pb1,1100.0,61.672
O1Pb1,1000.0,60.417
O1Pb1,900.0,59.162
O1Pb1,800.0,57.907
O1Pb1,762.0,57.43
O1Pb1,700.0,56.651
O1Pb1,600.0,55.396
O1Pb1,500.0,53.43
O1Pb1,400.0,50.375
O1Pb1,300.0,45.86600000000001
O1Sr1,298.0,45.409
O1Sr1,3500.0,73.086
O1Sr1,3400.0,72.438
O1Sr1,3300.0,71.785
O1Sr1,3200.0,71.132
O1Sr1,3100.0,70.479
O1Sr1,3000.0,69.827
O1Sr1,2938.0,69.425
O1Sr1,2900.0,69.17399999999999
O1Sr1,2800.0,68.517
O1Sr1,2700.0,67.86399999999999
O1Sr1,2600.0,67.208
O1Sr1,2500.0,66.551
O1Sr1,2400.0,65.89
O1Sr1,2300.0,65.229
O1Sr1,2200.0,64.563
O1Sr1,2100.0,63.898
O1Sr1,2000.0,63.229
O1Sr1,1900.0,62.559
O1Sr1,1800.0,61.881
O1Sr1,1700.0,61.199
O1Sr1,1600.0,60.50899999999999
O1Sr1,1500.0,59.81
O1Sr1,1400.0,59.103
O1Sr1,1300.0,58.379
O1Sr1,1200.0,57.638999999999996
O1Sr1,1100.0,56.87300000000001
O1Sr1,1000.0,56.074
O1Sr1,900.0,55.22
O1Sr1,800.0,54.3
O1Sr1,700.0,53.262
O1Sr1,600.0,52.049
O1Sr1,500.0,50.534
O1V1,298.0,45.50100000000001
O1V1,2500.0,83.18299999999998
O1V1,2400.0,81.718
O1V1,2300.0,80.25
O1V1,2200.0,78.781
O1V1,2100.0,77.298
O1V1,2063.0,76.747
O1V1,2000.0,75.847
O1V1,1900.0,74.339
O1V1,1800.0,72.851
O1V1,1700.0,71.351
O1V1,1600.0,69.842
O1V1,1500.0,68.325
O1V1,1400.0,66.791
O1V1,1300.0,65.243
O1V1,1200.0,63.677
O1V1,1100.0,62.08600000000001
O1V1,1000.0,60.463
O1V1,900.0,58.803000000000004
O1V1,800.0,57.099
O1V1,700.0,55.343
O1V1,600.0,53.53
O1V1,500.0,51.651
O1V1,400.0,49.58
O1V1,300.0,45.647
O2.72W1,298.0,68.283
O2.72W1,2900.0,119.579
O2.72W1,2800.0,118.324
O2.72W1,2700.0,117.068
O2.72W1,2600.0,115.81299999999999
O2.72W1,2500.0,114.55799999999999
O2.72W1,2400.0,113.303
O2.72W1,2300.0,112.04799999999999
O2.72W1,2200.0,110.792
O2.72W1,2100.0,109.537
O2.72W1,2000.0,108.28200000000001
O2.72W1,1900.0,107.027
O2.72W1,1800.0,105.772
O2.72W1,1700.0,104.516
O2.72W1,1600.0,103.26100000000001
O2.72W1,1500.0,102.006
O2.72W1,1400.0,100.751
O2.72W1,1300.0,99.286
O2.72W1,1200.0,97.822
O2.72W1,1100.0,96.441
O2.72W1,1000.0,95.01899999999999
O2.72W1,900.0,93.471
O2.72W1,800.0,91.839
O2.72W1,700.0,89.81
O2.72W1,600.0,86.985
O2.72W1,500.0,82.927
O2.72W1,400.0,76.902
O2.72W1,300.0,68.408
O2.96W1,298.0,72.383
O2.96W1,2900.0,124.6
O2.96W1,2800.0,123.344
O2.96W1,2700.0,122.089
O2.96W1,2600.0,120.834
O2.96W1,2500.0,119.579
O2.96W1,2400.0,118.324
O2.96W1,2300.0,117.068
O2.96W1,2200.0,115.81299999999999
O2.96W1,2100.0,114.55799999999999
O2.96W1,2000.0,113.303
O2.96W1,1900.0,112.04799999999999
O2.96W1,1800.0,110.792
O2.96W1,1700.0,109.537
O2.96W1,1600.0,108.28200000000001
O2.96W1,1500.0,107.194
O2.96W1,1400.0,106.10600000000001
O2.96W1,1300.0,104.851
O2.96W1,1200.0,103.512
O2.96W1,1100.0,102.215
O2.96W1,1000.0,100.709
O2.96W1,900.0,99.37
O2.96W1,800.0,97.404
O2.96W1,700.0,95.31200000000001
O2.96W1,600.0,92.257
O2.96W1,500.0,87.86399999999998
O2.96W1,400.0,81.50399999999998
O2.96W1,300.0,72.634
O2Pb1,298.0,61.17
O2Pb1,1100.0,79.669
O2Pb1,1000.0,79.301
O2Pb1,900.0,78.602
O2Pb1,800.0,77.571
O2Pb1,700.0,76.21
O2Pb1,600.0,74.517
O2Pb1,500.0,71.69800000000002
O2Pb1,400.0,67.613
O2Pb1,300.0,61.31800000000001
O2Ti1,298.0,55.271
O2Ti1,1900.0,77.446
O2Ti1,1800.0,77.362
O2Ti1,1700.0,77.237
O2Ti1,1600.0,77.111
O2Ti1,1500.0,76.944
O2Ti1,1400.0,76.735
O2Ti1,1300.0,76.484
O2Ti1,1200.0,76.191
O2Ti1,1100.0,75.814
O2Ti1,1000.0,75.354
O2Ti1,900.0,74.726
O2Ti1,800.0,73.86
O2Ti1,700.0,72.655
O2Ti1,600.0,70.89
O2Ti1,500.0,68.145
O2Ti1,400.0,63.593
O2Ti1,300.0,55.471000000000004
O2Zr1,298.0,56.191
O2Zr1,3400.0,74.475
O2Zr1,3300.0,74.475
O2Zr1,3200.0,74.475
O2Zr1,3100.0,74.475
O2Zr1,3000.0,74.475
O2Zr1,2950.0,74.475
O2Zr1,2900.0,74.475
O2Zr1,2800.0,74.475
O2Zr1,2700.0,74.475
O2Zr1,2600.0,74.475
O2Zr1,2500.0,74.475
O2Zr1,2400.0,74.475
O2Zr1,2300.0,74.475
O2Zr1,2200.0,74.475
O2Zr1,2100.0,74.475
O2Zr1,2000.0,74.475
O2Zr1,1900.0,74.475
O2Zr1,1800.0,74.475
O2Zr1,1700.0,74.475
O2Zr1,1600.0,74.475
O2Zr1,1500.0,74.475
O2Zr1,1478.0,80.108
O2Zr1,1478.0,74.475
O2Zr1,1400.0,79.45
O2Zr1,1300.0,78.58
O2Zr1,1200.0,77.684
O2Zr1,1100.0,76.743
O2Zr1,1000.0,75.747
O2Zr1,900.0,74.663
O2Zr1,800.0,73.45
O2Zr1,700.0,72.023
O2Zr1,600.0,70.237
O2Zr1,500.0,67.764
O2Zr1,400.0,63.848
O2Zr1,300.0,56.262
O3V2,298.0,104.963
O3V2,2700.0,193.437
O3V2,2600.0,189.97799999999998
O3V2,2500.0,186.52599999999998
O3V2,2400.0,183.08599999999998
O3V2,2340.0,181.021
O3V2,2200.0,176.24599999999995
O3V2,2100.0,172.847
O3V2,2000.0,169.468
O3V2,1900.0,166.112
O3V2,1800.0,162.782
O3V2,1700.0,159.481
O3V2,1600.0,156.221
O3V2,1500.0,153.005
O3V2,1400.0,149.841
O3V2,1300.0,146.741
O3V2,1200.0,143.718
O3V2,1100.0,140.786
O3V2,1000.0,137.957
O3V2,900.0,135.246
O3V2,800.0,132.639
O3V2,700.0,130.071
O3V2,600.0,127.32600000000001
O3V2,500.0,123.75
O3V2,400.0,117.54
O3V2,300.0,105.26
O4Pb2Si1,298.0,136.984
O4Pb2Si1,1900.0,201.292
O4Pb2Si1,1800.0,200.12099999999998
O4Pb2Si1,1700.0,199.033
O4Pb2Si1,1600.0,197.903
O4Pb2Si1,1500.0,196.648
O4Pb2Si1,1400.0,195.30900000000003
O4Pb2Si1,1300.0,193.71900000000002
O4Pb2Si1,1200.0,192.046
O4Pb2Si1,1100.0,190.79
O4Pb2Si1,1000.0,189.11700000000002
O4Pb2Si1,900.0,186.774
O4Pb2Si1,800.0,184.18
O4Pb2Si1,700.0,180.12099999999995
O4Pb2Si1,600.0,173.343
O4Pb2Si1,500.0,163.762
O4Pb2Si1,400.0,152.005
O4Pb2Si1,300.0,137.235
O4Si1Zr1,298.0,98.65899999999999
O4Si1Zr1,2900.0,150.624
O4Si1Zr1,2800.0,150.624
O4Si1Zr1,2700.0,150.624
O4Si1Zr1,2600.0,150.624
O4Si1Zr1,2500.0,150.624
O4Si1Zr1,2400.0,150.624
O4Si1Zr1,2300.0,150.624
O4Si1Zr1,2200.0,150.624
O4Si1Zr1,2100.0,150.624
O4Si1Zr1,2000.0,150.624
O4Si1Zr1,1900.0,150.624
O4Si1Zr1,1800.0,150.624
O4Si1Zr1,1700.0,150.624
O4Si1Zr1,1600.0,150.624
O4Si1Zr1,1500.0,150.624
O4Si1Zr1,1400.0,150.415
O4Si1Zr1,1300.0,150.164
O4Si1Zr1,1200.0,149.704
O4Si1Zr1,1100.0,148.741
O4Si1Zr1,1000.0,147.27700000000004
O4Si1Zr1,900.0,145.268
O4Si1Zr1,800.0,142.674
O4Si1Zr1,700.0,138.825
O4Si1Zr1,600.0,133.679
O4Si1Zr1,500.0,125.93799999999999
O4Si1Zr1,400.0,114.64200000000001
O4Si1Zr1,300.0,99.119
P1,298.0,23.825
P1,900.0,26.485
P1,800.0,26.485
P1,700.0,26.485
P1,600.0,26.485
P1,500.0,26.485
P1,450.0,25.997
P1,400.0,25.313000000000002
P1,350.0,24.730999999999998
P1,317.3,24.351
P1,300.0,23.87
Pb1S1,1700.0,62.551
Pb1S1,1600.0,61.714
Pb1S1,1500.0,60.876999999999995
Pb1S1,1400.0,59.957
Pb1S1,1300.0,59.036
Pb1S1,1200.0,58.074
Pb1S1,1100.0,57.153
Pb1S1,1000.0,56.191
Pb1S1,900.0,55.271
Pb1S1,800.0,54.308
Pb1S1,700.0,53.346000000000004
Pb1S1,600.0,52.38399999999999
Pb1S1,500.0,51.463
Pb1S1,400.0,50.458999999999996
Pb1S1,300.0,49.455
S1,700.0,31.045
S1,600.0,28.995
S1,500.0,26.945
S1,450.0,25.92
S1,400.0,24.895
S1,368.3,24.246
S1,350.0,23.87
S1,300.0,22.744
S1,298.0,22.698
S1Sr1,2900.0,66.212
S1Sr1,2800.0,65.689
S1Sr1,2700.0,65.166
S1Sr1,2600.0,64.643
S1Sr1,2500.0,64.12
S1Sr1,2400.0,63.597
S1Sr1,2300.0,63.074
S1Sr1,2200.0,62.551
S1Sr1,2100.0,62.028
S1Sr1,2000.0,61.505
S1Sr1,1900.0,60.982
S1Sr1,1800.0,60.458999999999996
S1Sr1,1700.0,59.951
S1Sr1,1600.0,59.455
S1Sr1,1500.0,58.937
S1Sr1,1400.0,58.409
S1Sr1,1300.0,57.87
S1Sr1,1200.0,57.32100000000001
S1Sr1,1100.0,56.777
S1Sr1,1000.0,56.233000000000004
S1Sr1,900.0,55.522
S1Sr1,800.0,54.894
S1Sr1,700.0,54.099
S1Sr1,600.0,53.178999999999995
S1Sr1,500.0,51.882
S1Sr1,400.0,50.208
S1Sr1,300.0,48.727
S1Sr1,298.0,48.702
Sr1,1400.0,38.801
Sr1,1300.0,37.604
Sr1,1200.0,36.428000000000004
Sr1,1100.0,35.273
Sr1,1000.0,34.139
Sr1,900.0,33.027
Sr1,820.0,32.150999999999996
Sr1,800.0,31.935
Sr1,700.0,30.864
Sr1,600.0,29.814
Sr1,500.0,28.785
Sr1,450.0,28.278000000000002
Sr1,400.0,27.776999999999997
Sr1,350.0,27.298000000000002
Sr1,300.0,26.809
Sr1,298.0,26.791
Ti1,1600.0,55.22
Ti1,1500.0,49.763999999999996
Ti1,1400.0,44.948
Ti1,1300.0,40.771
Ti1,1200.0,37.233000000000004
Ti1,1166.0,36.175
Ti1,1100.0,34.334
Ti1,1000.0,32.074
Ti1,900.0,30.454
Ti1,800.0,29.471999999999998
Ti1,700.0,29.135
Ti1,600.0,28.596
Ti1,500.0,27.877
Ti1,450.0,27.41800000000001
Ti1,400.0,26.862
Ti1,350.0,26.169
Ti1,300.0,25.276
Ti1,298.0,25.238000000000003
V1,2600.0,52.028
V1,2500.0,50.103
V1,2400.0,48.178999999999995
V1,2300.0,46.254
V1,2200.0,44.32899999999999
V1,2190.0,44.14100000000001
V1,2100.0,42.468
V1,2000.0,40.92
V1,1900.0,39.539
V1,1800.0,38.2
V1,1700.0,37.028
V1,1600.0,35.857
V1,1500.0,34.811
V1,1400.0,33.806999999999995
V1,1300.0,32.74
V1,1200.0,31.798000000000002
V1,1100.0,30.878
V1,1000.0,30.083000000000002
V1,900.0,29.372
V1,800.0,28.66
V1,700.0,28.033
V1,600.0,27.489
V1,500.0,26.945
V1,450.0,26.61
V1,400.0,26.234
V1,350.0,25.680999999999997
V1,300.0,24.928
V1,298.0,24.896
Zn1,900.0,32.716
Zn1,800.0,31.284000000000002
Zn1,700.0,29.9
Zn1,692.73,29.802
Zn1,600.0,28.588
Zn1,500.0,27.386
Zn1,450.0,26.843000000000004
Zn1,400.0,26.346
Zn1,350.0,25.889
Zn1,300.0,25.406
Zn1,298.0,25.386999999999997
Zr1,1600.0,37.762
Zr1,1500.0,36.846
Zr1,1400.0,35.80699999999999
Zr1,1300.0,34.681
Zr1,1200.0,33.501999999999995
Zr1,1135.0,32.724000000000004
Zr1,1100.0,32.306
Zr1,1000.0,31.128
Zr1,900.0,30.003
Zr1,800.0,28.965999999999998
Zr1,700.0,28.053
Zr1,600.0,27.281
Zr1,500.0,26.564
Zr1,450.0,26.246
Zr1,400.0,25.935
Zr1,350.0,25.605999999999998
Zr1,298.0,25.201999999999998
